"ID","Process ID","Process Name","Host Name","Kernel Name","Kernel Time","Context","Stream","Section Name","Metric Name","Metric Unit","Metric Value"
"127","4501","trtexec","127.0.0.1","void nvinfer1::rt::cuda::poolCHW_PQT<3, 3, 2, 2, 14, 14, 841, 2, 1, true, (nvinfer1::rt::cuda::ITiledPooling::PoolingMode)0, false>(nvinfer1::rt::cuda::TiledPoolingParams, int)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","7.25"
"128","4501","trtexec","127.0.0.1","trt_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","53.92"
"128","4501","trtexec","127.0.0.1","trt_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","8.44"
"129","4501","trtexec","127.0.0.1","trt_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","92"
"129","4501","trtexec","127.0.0.1","trt_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","6.45"
"130","4501","trtexec","127.0.0.1","trt_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","63.33"
"130","4501","trtexec","127.0.0.1","trt_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","6.29"
"131","4501","trtexec","127.0.0.1","void nvinfer1::rt::cuda::poolCHW_PQT<3, 3, 2, 2, 7, 7, 225, 5, 1, true, (nvinfer1::rt::cuda::ITiledPooling::PoolingMode)0, false>(nvinfer1::rt::cuda::TiledPoolingParams, int)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","3.97"
"131","4501","trtexec","127.0.0.1","void nvinfer1::rt::cuda::poolCHW_PQT<3, 3, 2, 2, 7, 7, 225, 5, 1, true, (nvinfer1::rt::cuda::ITiledPooling::PoolingMode)0, false>(nvinfer1::rt::cuda::TiledPoolingParams, int)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","2.39"
"132","4501","trtexec","127.0.0.1","void nvinfer1::rt::cuda::poolCHW_PQT<1, 1, 1, 1, 1, 1, 192, 1, 1, false, (nvinfer1::rt::cuda::ITiledPooling::PoolingMode)1, false>(nvinfer1::rt::cuda::TiledPoolingParams, int)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","3.23"
"132","4501","trtexec","127.0.0.1","void nvinfer1::rt::cuda::poolCHW_PQT<1, 1, 1, 1, 1, 1, 192, 1, 1, false, (nvinfer1::rt::cuda::ITiledPooling::PoolingMode)1, false>(nvinfer1::rt::cuda::TiledPoolingParams, int)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","1.14"
"133","4501","trtexec","127.0.0.1","volta_sgemm_128x32_nn","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","226.69"
"133","4501","trtexec","127.0.0.1","volta_sgemm_128x32_nn","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","26.03"
"134","4501","trtexec","127.0.0.1","generatedNativePointwise","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","3.30"
"134","4501","trtexec","127.0.0.1","generatedNativePointwise","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","0.80"
"135","4501","trtexec","127.0.0.1","volta_sgemm_128x32_sliced1x4_nn","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","109.98"
"135","4501","trtexec","127.0.0.1","volta_sgemm_128x32_sliced1x4_nn","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","23.95"
"136","4501","trtexec","127.0.0.1","generatedNativePointwise","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","3.39"
"136","4501","trtexec","127.0.0.1","generatedNativePointwise","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","0.79"
"137","4501","trtexec","127.0.0.1","volta_sgemm_64x32_sliced1x4_nn","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","36.93"
"137","4501","trtexec","127.0.0.1","volta_sgemm_64x32_sliced1x4_nn","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","17.58"
"138","4501","trtexec","127.0.0.1","void splitKreduce_kernel<float, float, float, float, true, false>(cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, void*, long, float*, int*)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","3.87"
"138","4501","trtexec","127.0.0.1","void splitKreduce_kernel<float, float, float, float, true, false>(cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, void*, long, float*, int*)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","0.51"
"139","4501","trtexec","127.0.0.1","generatedNativePointwise","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","2.72"
"139","4501","trtexec","127.0.0.1","generatedNativePointwise","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","0.24"
"140","4501","trtexec","127.0.0.1","void implicit_convolve_sgemm<float, float, 1024, 5, 5, 3, 3, 3, 1, false, false, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","42.98"
"140","4501","trtexec","127.0.0.1","void implicit_convolve_sgemm<float, float, 1024, 5, 5, 3, 3, 3, 1, false, false, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","13.56"
"141","4501","trtexec","127.0.0.1","void op_generic_tensor_kernel<3, float, float, float, 256, (cudnnGenericOp_t)0, (cudnnNanPropagation_t)0, 0>(cudnnTensorStruct, float*, cudnnTensorStruct, float const*, cudnnTensorStruct, float const*, float, float, float, cudnnActivationStruct, reducedDivisorArray, int)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","4.96"
"141","4501","trtexec","127.0.0.1","void op_generic_tensor_kernel<3, float, float, float, 256, (cudnnGenericOp_t)0, (cudnnNanPropagation_t)0, 0>(cudnnTensorStruct, float*, cudnnTensorStruct, float const*, cudnnTensorStruct, float const*, float, float, float, cudnnActivationStruct, reducedDivisorArray, int)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","12.49"
"142","4501","trtexec","127.0.0.1","void op_generic_tensor_kernel<1, float, float, float, 256, (cudnnGenericOp_t)8, (cudnnNanPropagation_t)1, 1>(cudnnTensorStruct, float*, cudnnTensorStruct, float const*, cudnnTensorStruct, float const*, float, float, float, cudnnActivationStruct, reducedDivisorArray, int)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","4.48"
"142","4501","trtexec","127.0.0.1","void op_generic_tensor_kernel<1, float, float, float, 256, (cudnnGenericOp_t)8, (cudnnNanPropagation_t)1, 1>(cudnnTensorStruct, float*, cudnnTensorStruct, float const*, cudnnTensorStruct, float const*, float, float, float, cudnnActivationStruct, reducedDivisorArray, int)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","13.54"
"143","4501","trtexec","127.0.0.1","void nvinfer1::rt::cuda::poolCHW_PQT<3, 3, 2, 2, 4, 28, 513, 2, 1, true, (nvinfer1::rt::cuda::ITiledPooling::PoolingMode)0, false>(nvinfer1::rt::cuda::TiledPoolingParams, int)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","4.26"
"143","4501","trtexec","127.0.0.1","void nvinfer1::rt::cuda::poolCHW_PQT<3, 3, 2, 2, 4, 28, 513, 2, 1, true, (nvinfer1::rt::cuda::ITiledPooling::PoolingMode)0, false>(nvinfer1::rt::cuda::TiledPoolingParams, int)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","10.40"
"144","4501","trtexec","127.0.0.1","void genericReformat::copyPackedKernel<float, float, true, true, genericReformat::ArrayN<4>, 4>(unsigned int, unsigned int, void const*, genericReformat::ArrayN<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayN<4>, int, int, int, float const*, void*, genericReformat::ArrayN<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayN<4>, int, int, int, float const*, genericReformat::ArrayN<4>)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","4.70"
"144","4501","trtexec","127.0.0.1","void genericReformat::copyPackedKernel<float, float, true, true, genericReformat::ArrayN<4>, 4>(unsigned int, unsigned int, void const*, genericReformat::ArrayN<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayN<4>, int, int, int, float const*, void*, genericReformat::ArrayN<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayN<4>, int, int, int, float const*, genericReformat::ArrayN<4>)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","8.74"
"145","4501","trtexec","127.0.0.1","trt_volta_scudnn_128x32_sliced1x4_ldg4_relu_exp_small_nhwc_tn_v1","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","92.83"
"145","4501","trtexec","127.0.0.1","trt_volta_scudnn_128x32_sliced1x4_ldg4_relu_exp_small_nhwc_tn_v1","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","5.95"
"146","4501","trtexec","127.0.0.1","void genericReformat::copyPackedKernel<float, float, false, true, genericReformat::IdentityCoordMapper<4>, 4>(unsigned int, unsigned int, void const*, genericReformat::ArrayN<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayN<4>, int, int, int, float const*, void*, genericReformat::ArrayN<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayN<4>, int, int, int, float const*, genericReformat::IdentityCoordMapper<4>)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","7.52"
"146","4501","trtexec","127.0.0.1","void genericReformat::copyPackedKernel<float, float, false, true, genericReformat::IdentityCoordMapper<4>, 4>(unsigned int, unsigned int, void const*, genericReformat::ArrayN<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayN<4>, int, int, int, float const*, void*, genericReformat::ArrayN<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayN<4>, int, int, int, float const*, genericReformat::IdentityCoordMapper<4>)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","26.30"
"147","4501","trtexec","127.0.0.1","void nvinfer1::rt::cuda::poolCHW_PQT<3, 3, 2, 2, 14, 14, 841, 2, 1, true, (nvinfer1::rt::cuda::ITiledPooling::PoolingMode)0, false>(nvinfer1::rt::cuda::TiledPoolingParams, int)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","4.03"
"147","4501","trtexec","127.0.0.1","void nvinfer1::rt::cuda::poolCHW_PQT<3, 3, 2, 2, 14, 14, 841, 2, 1, true, (nvinfer1::rt::cuda::ITiledPooling::PoolingMode)0, false>(nvinfer1::rt::cuda::TiledPoolingParams, int)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","7.21"
"148","4501","trtexec","127.0.0.1","trt_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","53.82"
"148","4501","trtexec","127.0.0.1","trt_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","8.45"
"149","4501","trtexec","127.0.0.1","trt_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","91.97"
"149","4501","trtexec","127.0.0.1","trt_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","6.45"
"150","4501","trtexec","127.0.0.1","trt_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","63.26"
"150","4501","trtexec","127.0.0.1","trt_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","6.30"
"151","4501","trtexec","127.0.0.1","void nvinfer1::rt::cuda::poolCHW_PQT<3, 3, 2, 2, 7, 7, 225, 5, 1, true, (nvinfer1::rt::cuda::ITiledPooling::PoolingMode)0, false>(nvinfer1::rt::cuda::TiledPoolingParams, int)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","4.19"
"151","4501","trtexec","127.0.0.1","void nvinfer1::rt::cuda::poolCHW_PQT<3, 3, 2, 2, 7, 7, 225, 5, 1, true, (nvinfer1::rt::cuda::ITiledPooling::PoolingMode)0, false>(nvinfer1::rt::cuda::TiledPoolingParams, int)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","2.27"
"152","4501","trtexec","127.0.0.1","void nvinfer1::rt::cuda::poolCHW_PQT<1, 1, 1, 1, 1, 1, 192, 1, 1, false, (nvinfer1::rt::cuda::ITiledPooling::PoolingMode)1, false>(nvinfer1::rt::cuda::TiledPoolingParams, int)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","3.36"
"152","4501","trtexec","127.0.0.1","void nvinfer1::rt::cuda::poolCHW_PQT<1, 1, 1, 1, 1, 1, 192, 1, 1, false, (nvinfer1::rt::cuda::ITiledPooling::PoolingMode)1, false>(nvinfer1::rt::cuda::TiledPoolingParams, int)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","1.10"
"153","4501","trtexec","127.0.0.1","volta_sgemm_128x32_nn","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","227.62"
"153","4501","trtexec","127.0.0.1","volta_sgemm_128x32_nn","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","25.92"
"154","4501","trtexec","127.0.0.1","generatedNativePointwise","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","3.20"
"154","4501","trtexec","127.0.0.1","generatedNativePointwise","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","0.83"
"155","4501","trtexec","127.0.0.1","volta_sgemm_128x32_sliced1x4_nn","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","110.78"
"155","4501","trtexec","127.0.0.1","volta_sgemm_128x32_sliced1x4_nn","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","23.78"
"156","4501","trtexec","127.0.0.1","generatedNativePointwise","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","3.33"
"156","4501","trtexec","127.0.0.1","generatedNativePointwise","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","0.80"
"157","4501","trtexec","127.0.0.1","volta_sgemm_64x32_sliced1x4_nn","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","37.44"
"157","4501","trtexec","127.0.0.1","volta_sgemm_64x32_sliced1x4_nn","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","17.37"
"158","4501","trtexec","127.0.0.1","void splitKreduce_kernel<float, float, float, float, true, false>(cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, void*, long, float*, int*)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","4.13"
"158","4501","trtexec","127.0.0.1","void splitKreduce_kernel<float, float, float, float, true, false>(cublasSplitKParams<float>, float const*, float const*, float*, float const*, float const*, float const*, void*, long, float*, int*)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","0.48"
"159","4501","trtexec","127.0.0.1","generatedNativePointwise","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","2.72"
"159","4501","trtexec","127.0.0.1","generatedNativePointwise","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","0.24"
"160","4501","trtexec","127.0.0.1","void implicit_convolve_sgemm<float, float, 1024, 5, 5, 3, 3, 3, 1, false, false, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","42.66"
"160","4501","trtexec","127.0.0.1","void implicit_convolve_sgemm<float, float, 1024, 5, 5, 3, 3, 3, 1, false, false, true>(int, int, int, float const*, int, float*, float const*, kernel_conv_params, unsigned long long, int, float, float, int, float const*, float const*, bool, int, int)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","13.66"
"161","4501","trtexec","127.0.0.1","void op_generic_tensor_kernel<3, float, float, float, 256, (cudnnGenericOp_t)0, (cudnnNanPropagation_t)0, 0>(cudnnTensorStruct, float*, cudnnTensorStruct, float const*, cudnnTensorStruct, float const*, float, float, float, cudnnActivationStruct, reducedDivisorArray, int)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","4.93"
"161","4501","trtexec","127.0.0.1","void op_generic_tensor_kernel<3, float, float, float, 256, (cudnnGenericOp_t)0, (cudnnNanPropagation_t)0, 0>(cudnnTensorStruct, float*, cudnnTensorStruct, float const*, cudnnTensorStruct, float const*, float, float, float, cudnnActivationStruct, reducedDivisorArray, int)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","12.55"
"162","4501","trtexec","127.0.0.1","void op_generic_tensor_kernel<1, float, float, float, 256, (cudnnGenericOp_t)8, (cudnnNanPropagation_t)1, 1>(cudnnTensorStruct, float*, cudnnTensorStruct, float const*, cudnnTensorStruct, float const*, float, float, float, cudnnActivationStruct, reducedDivisorArray, int)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","4.29"
"162","4501","trtexec","127.0.0.1","void op_generic_tensor_kernel<1, float, float, float, 256, (cudnnGenericOp_t)8, (cudnnNanPropagation_t)1, 1>(cudnnTensorStruct, float*, cudnnTensorStruct, float const*, cudnnTensorStruct, float const*, float, float, float, cudnnActivationStruct, reducedDivisorArray, int)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","14.18"
"163","4501","trtexec","127.0.0.1","void nvinfer1::rt::cuda::poolCHW_PQT<3, 3, 2, 2, 4, 28, 513, 2, 1, true, (nvinfer1::rt::cuda::ITiledPooling::PoolingMode)0, false>(nvinfer1::rt::cuda::TiledPoolingParams, int)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","4.26"
"163","4501","trtexec","127.0.0.1","void nvinfer1::rt::cuda::poolCHW_PQT<3, 3, 2, 2, 4, 28, 513, 2, 1, true, (nvinfer1::rt::cuda::ITiledPooling::PoolingMode)0, false>(nvinfer1::rt::cuda::TiledPoolingParams, int)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","10.34"
"164","4501","trtexec","127.0.0.1","void genericReformat::copyPackedKernel<float, float, true, true, genericReformat::ArrayN<4>, 4>(unsigned int, unsigned int, void const*, genericReformat::ArrayN<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayN<4>, int, int, int, float const*, void*, genericReformat::ArrayN<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayN<4>, int, int, int, float const*, genericReformat::ArrayN<4>)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","4.70"
"164","4501","trtexec","127.0.0.1","void genericReformat::copyPackedKernel<float, float, true, true, genericReformat::ArrayN<4>, 4>(unsigned int, unsigned int, void const*, genericReformat::ArrayN<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayN<4>, int, int, int, float const*, void*, genericReformat::ArrayN<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayN<4>, int, int, int, float const*, genericReformat::ArrayN<4>)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","8.71"
"165","4501","trtexec","127.0.0.1","trt_volta_scudnn_128x32_sliced1x4_ldg4_relu_exp_small_nhwc_tn_v1","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","93.18"
"165","4501","trtexec","127.0.0.1","trt_volta_scudnn_128x32_sliced1x4_ldg4_relu_exp_small_nhwc_tn_v1","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","5.92"
"166","4501","trtexec","127.0.0.1","void genericReformat::copyPackedKernel<float, float, false, true, genericReformat::IdentityCoordMapper<4>, 4>(unsigned int, unsigned int, void const*, genericReformat::ArrayN<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayN<4>, int, int, int, float const*, void*, genericReformat::ArrayN<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayN<4>, int, int, int, float const*, genericReformat::IdentityCoordMapper<4>)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","7.74"
"166","4501","trtexec","127.0.0.1","void genericReformat::copyPackedKernel<float, float, false, true, genericReformat::IdentityCoordMapper<4>, 4>(unsigned int, unsigned int, void const*, genericReformat::ArrayN<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayN<4>, int, int, int, float const*, void*, genericReformat::ArrayN<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayNWithReducedDivisors<4>, genericReformat::ArrayN<4>, int, int, int, float const*, genericReformat::IdentityCoordMapper<4>)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","25.53"
"167","4501","trtexec","127.0.0.1","void nvinfer1::rt::cuda::poolCHW_PQT<3, 3, 2, 2, 14, 14, 841, 2, 1, true, (nvinfer1::rt::cuda::ITiledPooling::PoolingMode)0, false>(nvinfer1::rt::cuda::TiledPoolingParams, int)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","4"
"167","4501","trtexec","127.0.0.1","void nvinfer1::rt::cuda::poolCHW_PQT<3, 3, 2, 2, 14, 14, 841, 2, 1, true, (nvinfer1::rt::cuda::ITiledPooling::PoolingMode)0, false>(nvinfer1::rt::cuda::TiledPoolingParams, int)","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","7.23"
"168","4501","trtexec","127.0.0.1","trt_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","54.14"
"168","4501","trtexec","127.0.0.1","trt_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","8.41"
"169","4501","trtexec","127.0.0.1","trt_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","92"
"169","4501","trtexec","127.0.0.1","trt_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1","2021-Sep-18 06:35:45","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","6.45"
"170","4501","trtexec","127.0.0.1","trt_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","63.30"
"170","4501","trtexec","127.0.0.1","trt_volta_scudnn_winograd_128x128_ldg1_ldg4_relu_tile148t_nt_v1","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","lts__t_sectors.avg.pct_of_peak_sustained_elapsed","%","6.30"
"171","4501","trtexec","127.0.0.1","void nvinfer1::rt::cuda::poolCHW_PQT<3, 3, 2, 2, 7, 7, 225, 5, 1, true, (nvinfer1::rt::cuda::ITiledPooling::PoolingMode)0, false>(nvinfer1::rt::cuda::TiledPoolingParams, int)","2021-Sep-18 06:35:46","1","41","Command line profiler metrics","gpu__time_duration.sum","usecond","3.94"
